Student ID,Email,CGPA,Performance,Risk Level,Password
STU1592,student1592@university.edu,8.97,Good,Low,MQ+5-k4HC0
STU1593,student1593@university.edu,8.86,Good,Low,nEL1~Q&~Y>
STU1594,student1594@university.edu,7.97,Good,Low,XU;RBmEc\%
STU1595,student1595@university.edu,3.62,Poor,High,dl)w&-?^O8
STU1596,student1596@university.edu,3.31,Poor,High,Su57h7A?p$
STU1597,student1597@university.edu,4.16,Poor,High,]%LRa.?#RK
STU1598,student1598@university.edu,3.49,Poor,High,$QHH:Z|jGN
STU1599,student1599@university.edu,8.59,Good,Low,IRpKk}9>Gd
STU1600,student1600@university.edu,7.78,Good,Low,"-{""t:IBXzR"
STU1601,student1601@university.edu,3.01,Poor,High,"bI?C""gmVL]"
STU1602,student1602@university.edu,7.63,Good,Low,"R?xudTzN,j"
STU1603,student1603@university.edu,3.12,Poor,High,CRVcFh!:.P
STU1604,student1604@university.edu,5.17,Average,Medium,[dp|51%>W#
STU1605,student1605@university.edu,5.4,Average,Medium,r(hkG?RCS{
STU1606,student1606@university.edu,3.17,Poor,High,f>>pZ^/aj]
STU1607,student1607@university.edu,9.35,Good,Low,"CL_kB""vXd!"
STU1608,student1608@university.edu,6.33,Average,Medium,"&]h$9#mQc,"
STU1609,student1609@university.edu,5.64,Average,Medium,"2f""""a'eL#a"
STU1610,student1610@university.edu,3.98,Poor,High,"dIOcm:^r,7"
STU1611,student1611@university.edu,6.22,Average,Medium,7BaqqlqzT{
STU1612,student1612@university.edu,3.35,Poor,High,=>!+J'Oj[>
STU1613,student1613@university.edu,3.81,Poor,High,?SizSbU%$v
STU1614,student1614@university.edu,8.47,Good,Low,A<~m*G=x\6
STU1615,student1615@university.edu,9.77,Good,Low,wP1nWzQSh=
STU1616,student1616@university.edu,9.32,Good,Low,sHT/=.e-E`
STU1617,student1617@university.edu,9.39,Good,Low,0m=pL\hmL*
STU1618,student1618@university.edu,4.19,Poor,High,b*T:Z~`(EH
STU1619,student1619@university.edu,7.49,Good,Low,<!/4$eCq0V
STU1620,student1620@university.edu,7.34,Good,Low,"t-,6c+Xj$&"
STU1621,student1621@university.edu,3.98,Poor,High,?$>>2CD[TU
STU1622,student1622@university.edu,6.84,Average,Medium,"-U8/%""!5Ew"
STU1623,student1623@university.edu,9.49,Good,Low,E;&Gb9[<8m
STU1624,student1624@university.edu,5.4,Average,Medium,hTnCO0XE3/
STU1625,student1625@university.edu,4.25,Poor,High,"KU*r5axz""Z"
STU1626,student1626@university.edu,9.34,Good,Low,",r05O`CD*Z"
STU1627,student1627@university.edu,7.35,Good,Low,vm08cTIUAW
STU1628,student1628@university.edu,5.12,Average,Medium,"^M#r/w*=,>"
STU1629,student1629@university.edu,3.3,Poor,High,9WD^kvXO5U
STU1630,student1630@university.edu,7.28,Good,Low,(=P~y'':$;
STU1631,student1631@university.edu,3.32,Poor,High,">Qo+""0qE*N"
STU1632,student1632@university.edu,8.9,Good,Low,h5vCs?hCWI
STU1633,student1633@university.edu,9.11,Good,Low,jYZ2AztJ$<
STU1634,student1634@university.edu,5.32,Average,Medium,#4YOE2\jVY
STU1635,student1635@university.edu,9.07,Good,Low,R?fhU96BER
STU1636,student1636@university.edu,8.56,Good,Low,+?R|Y_dkZh
STU1637,student1637@university.edu,3.29,Poor,High,A[`8<AD}^!
STU1638,student1638@university.edu,6.95,Average,Medium,"m^SX-hcN:"""
STU1639,student1639@university.edu,8.86,Good,Low,BKR_Rd3_eo
STU1640,student1640@university.edu,6.93,Average,Medium,NyM(\\aYI~
STU1641,student1641@university.edu,7.19,Good,Low,s0>K&d@gCY
STU1642,student1642@university.edu,3.17,Poor,High,_>?z8:~phC
STU1643,student1643@university.edu,5.45,Average,Medium,+^pMU2|<Fi
STU1644,student1644@university.edu,4.1,Poor,High,){}?)m#vQS
STU1645,student1645@university.edu,5.2,Average,Medium,Oe=%5mE(&u
STU1646,student1646@university.edu,9.92,Good,Low,"}Q6""V^:fiz"
STU1647,student1647@university.edu,7.01,Good,Low,o[TkC]U@T;
STU1648,student1648@university.edu,6.57,Average,Medium,28Z#_+2h=%
STU1649,student1649@university.edu,6.4,Average,Medium,+4'iiApMb3
STU1650,student1650@university.edu,9.07,Good,Low,"w?""g9cj_7@"
STU1651,student1651@university.edu,3.09,Poor,High,QcSAfYuUy3
STU1652,student1652@university.edu,8.73,Good,Low,"XsU\,*DnIG"
STU1653,student1653@university.edu,5.84,Average,Medium,gUX|$.=_x{
STU1654,student1654@university.edu,4.96,Poor,High,u5t0F`^b.V
STU1655,student1655@university.edu,8.89,Good,Low,"^!>-G~E`3,"
STU1656,student1656@university.edu,3.37,Poor,High,2<|dn0&nlq
STU1657,student1657@university.edu,6.18,Average,Medium,/2yx7MpeR@
STU1658,student1658@university.edu,3.8,Poor,High,yi/`OAA<M`
STU1659,student1659@university.edu,6.2,Average,Medium,M0+H>6+P{q
STU1660,student1660@university.edu,9.23,Good,Low,"SmB_v""V!cP"
STU1661,student1661@university.edu,3.08,Poor,High,R@#%t]\zX\
STU1662,student1662@university.edu,7.52,Good,Low,We#sru7aT%
STU1663,student1663@university.edu,4.16,Poor,High,i\l_'$[eMy
STU1664,student1664@university.edu,5.29,Average,Medium,@_uD:PPmG:
STU1665,student1665@university.edu,9.35,Good,Low,"68z:F`6,vj"
STU1666,student1666@university.edu,5.0,Average,Medium,".9Q""<ZZ8O%"
STU1667,student1667@university.edu,6.62,Average,Medium,%tSO\VY+;*
STU1668,student1668@university.edu,5.79,Average,Medium,?wciaE4oNu
STU1669,student1669@university.edu,6.31,Average,Medium,)-Rk>Nd$((
STU1670,student1670@university.edu,6.15,Average,Medium,"O^,cX`IysU"
STU1671,student1671@university.edu,3.75,Poor,High,2@$zD(xXY(
STU1672,student1672@university.edu,9.11,Good,Low,{g!ft2oC2K
STU1673,student1673@university.edu,8.73,Good,Low,":*$r/&x""\>"
STU1674,student1674@university.edu,3.85,Poor,High,)Ziq%L42N!
STU1675,student1675@university.edu,4.02,Poor,High,f@D|<xfNig
STU1676,student1676@university.edu,5.69,Average,Medium,&R:]M+x;GT
STU1677,student1677@university.edu,9.72,Good,Low,"06,n)wtflY"
STU1678,student1678@university.edu,7.85,Good,Low,oyM{\dr(/r
STU1679,student1679@university.edu,8.61,Good,Low,3/&tL0E?t=
STU1680,student1680@university.edu,3.25,Poor,High,``sBH2m5Zi
STU1681,student1681@university.edu,6.94,Average,Medium,rF)cwQ}iei
STU1682,student1682@university.edu,8.97,Good,Low,TQDlgu7[T{
STU1683,student1683@university.edu,5.64,Average,Medium,:Fsc}uxP&[
STU1684,student1684@university.edu,4.43,Poor,High,E4;7DHD{gC
STU1685,student1685@university.edu,9.26,Good,Low,t=AW\.cc83
STU1686,student1686@university.edu,9.14,Good,Low,-{+Bs/Fk*9
STU1687,student1687@university.edu,7.45,Good,Low,Isw!@d$=p.
STU1688,student1688@university.edu,9.52,Good,Low,TvU`rFObuo
STU1689,student1689@university.edu,8.5,Good,Low,3wD#4%ew.-
STU1690,student1690@university.edu,6.82,Average,Medium,nqRiI9Ca{'
STU1691,student1691@university.edu,5.74,Average,Medium,qBJX7?mo:U
STU1692,student1692@university.edu,5.19,Average,Medium,KF7+Q&r_9F
STU1693,student1693@university.edu,9.25,Good,Low,Hs7dI}]k2s
STU1694,student1694@university.edu,5.3,Average,Medium,n.@fnu9AH<
STU1695,student1695@university.edu,4.01,Poor,High,~Ms_Z!]LDD
STU1696,student1696@university.edu,5.09,Average,Medium,_0|_a_wWP2
STU1697,student1697@university.edu,9.28,Good,Low,~xCt6Y++<E
STU1698,student1698@university.edu,8.84,Good,Low,#94UU$Y85`
STU1699,student1699@university.edu,7.81,Good,Low,]szn'{tw'~
STU1700,student1700@university.edu,3.39,Poor,High,7|XhuEw>b)
STU1701,student1701@university.edu,6.85,Average,Medium,_Nbi3cYKW0
STU1702,student1702@university.edu,8.86,Good,Low,ne/\]GjrMt
STU1703,student1703@university.edu,7.97,Good,Low,"m!vVWv!xv"""
STU1704,student1704@university.edu,6.77,Average,Medium,RnhY7<Y!Dh
STU1705,student1705@university.edu,3.15,Poor,High,Ap\mO?x=(d
STU1706,student1706@university.edu,6.54,Average,Medium,BSI}PN?CeQ
STU1707,student1707@university.edu,4.93,Poor,High,R?yFr+BN11
STU1708,student1708@university.edu,7.72,Good,Low,"f+I(&\&""3U"
STU1709,student1709@university.edu,9.74,Good,Low,80l^0l&u9H
STU1710,student1710@university.edu,7.21,Good,Low,"=du?hMs/P,"
STU1711,student1711@university.edu,4.94,Poor,High,7s#8Q}B/qy
STU1712,student1712@university.edu,6.92,Average,Medium,!6md+!HgCH
STU1713,student1713@university.edu,5.17,Average,Medium,"{b""vS<(T+4"
STU1714,student1714@university.edu,5.9,Average,Medium,",/s/Gk7Ny!"
STU1715,student1715@university.edu,5.39,Average,Medium,GQ~T;u/j\B
STU1716,student1716@university.edu,4.5,Poor,High,+`]c&)P<sW
STU1717,student1717@university.edu,5.01,Average,Medium,%xQdQ&)h\S
STU1718,student1718@university.edu,7.85,Good,Low,&\NbJuA!|f
STU1719,student1719@university.edu,5.22,Average,Medium,PH5KjRhGiB
STU1720,student1720@university.edu,6.02,Average,Medium,_uP%o}\:SM
STU1721,student1721@university.edu,6.03,Average,Medium,e#|pW3sHE%
STU1722,student1722@university.edu,9.38,Good,Low,v6c2Vs)kC&
STU1723,student1723@university.edu,3.4,Poor,High,"!AGnM""/|IY"
STU1724,student1724@university.edu,6.84,Average,Medium,j#@q5Lbj%f
STU1725,student1725@university.edu,5.02,Average,Medium,~~_Hd`((<b
STU1726,student1726@university.edu,6.48,Average,Medium,auYIh:0#'B
STU1727,student1727@university.edu,4.15,Poor,High,1OURs1[;t]
STU1728,student1728@university.edu,9.76,Good,Low,W3)zoo`WB6
STU1729,student1729@university.edu,8.69,Good,Low,ih3?XnzMCa
STU1730,student1730@university.edu,4.08,Poor,High,"5|{""AnKO+"""
STU1731,student1731@university.edu,7.28,Good,Low,4&*.t|WBso
STU1732,student1732@university.edu,9.26,Good,Low,ymn)Bvjx2z
STU1733,student1733@university.edu,8.21,Good,Low,o1*9C+WE1~
STU1734,student1734@university.edu,8.26,Good,Low,;7<ddEVp$Z
STU1735,student1735@university.edu,4.83,Poor,High,nXS`BK_Q\R
STU1736,student1736@university.edu,4.16,Poor,High,)J%ftwcBY/
STU1737,student1737@university.edu,5.35,Average,Medium,"aw)TF""L%Mu"
STU1738,student1738@university.edu,7.47,Good,Low,"/v9@uhjx,k"
STU1739,student1739@university.edu,8.83,Good,Low,xjtTM;_0jH
STU1740,student1740@university.edu,5.11,Average,Medium,"""G,Eg%_E#}"
STU1741,student1741@university.edu,7.13,Good,Low,verv?KYuEJ
STU1742,student1742@university.edu,6.01,Average,Medium,F7t3c+>H07
STU1743,student1743@university.edu,8.16,Good,Low,",02X@bv8}I"
STU1744,student1744@university.edu,8.4,Good,Low,4q+^(n0@?J
STU1745,student1745@university.edu,8.12,Good,Low,"#<-""tdM?Qy"
STU1746,student1746@university.edu,8.87,Good,Low,Db2ZPFwBWu
STU1747,student1747@university.edu,4.52,Poor,High,&^Ip#zLYQv
STU1748,student1748@university.edu,3.61,Poor,High,H*9eb|'^S>
STU1749,student1749@university.edu,3.5,Poor,High,yg+U).[z'y
STU1750,student1750@university.edu,9.98,Good,Low,jTB)ZUZH(1
STU1751,student1751@university.edu,4.16,Poor,High,wzI1$Lq@[l
STU1752,student1752@university.edu,7.74,Good,Low,%J;GF0?m/\
STU1753,student1753@university.edu,8.36,Good,Low,[yl2|-D42.
STU1754,student1754@university.edu,3.01,Poor,High,"atP_\G,4g:"
STU1755,student1755@university.edu,5.53,Average,Medium,2!I>f>$@!'
STU1756,student1756@university.edu,5.72,Average,Medium,\CcHHE:'O6
STU1757,student1757@university.edu,6.74,Average,Medium,^)=BeA9pF1
STU1758,student1758@university.edu,3.61,Poor,High,6KxAT{MLZJ
STU1759,student1759@university.edu,7.11,Good,Low,yJIQZX-cGz
STU1760,student1760@university.edu,5.98,Average,Medium,/~}#agT]ZA
STU1761,student1761@university.edu,9.08,Good,Low,GVEY;lsL-!
STU1762,student1762@university.edu,3.41,Poor,High,[w:t/8${A0
STU1763,student1763@university.edu,9.57,Good,Low,Tq*&WIT%;0
STU1764,student1764@university.edu,4.99,Poor,High,oz.Ld)PV2r
STU1765,student1765@university.edu,9.18,Good,Low,xgxRBv8rCC
STU1766,student1766@university.edu,7.35,Good,Low,(pY0e{0AZ8
STU1767,student1767@university.edu,3.01,Poor,High,%QDb.VB!S5
STU1768,student1768@university.edu,5.99,Average,Medium,.\g3iIZ.:x
STU1769,student1769@university.edu,3.89,Poor,High,ZdX]*T}51?
STU1770,student1770@university.edu,7.9,Good,Low,"f$?x""X7*LD"
STU1771,student1771@university.edu,4.57,Poor,High,"OnZ!""5u<~a"
STU1772,student1772@university.edu,9.44,Good,Low,I&c!$`7jQR
STU1773,student1773@university.edu,5.93,Average,Medium,XobE5<l|vX
STU1774,student1774@university.edu,4.85,Poor,High,"k*T5""o(EBn"
STU1775,student1775@university.edu,8.37,Good,Low,1x2Tx&34sO
STU1776,student1776@university.edu,8.4,Good,Low,.3k6E'tkHQ
STU1777,student1777@university.edu,6.83,Average,Medium,^#9M-?yIe$
STU1778,student1778@university.edu,5.45,Average,Medium,fqC8g\'c-L
STU1779,student1779@university.edu,3.48,Poor,High,",q<D,x7J;*"
STU1780,student1780@university.edu,5.02,Average,Medium,"!^/d[>""=3e"
STU1781,student1781@university.edu,7.68,Good,Low,n4!_I>&[8Q
STU1782,student1782@university.edu,3.3,Poor,High,R#?B[r~hLO
STU1783,student1783@university.edu,3.62,Poor,High,B1j6nN/jqL
STU1784,student1784@university.edu,3.87,Poor,High,DGS(0kr+>h
STU1785,student1785@university.edu,4.92,Poor,High,Du:LY`v&M!
STU1786,student1786@university.edu,4.59,Poor,High,+EdnnK:[|5
STU1787,student1787@university.edu,3.02,Poor,High,dd_*>MnvFG
STU1788,student1788@university.edu,7.96,Good,Low,KdpOuGI>W\
STU1789,student1789@university.edu,3.18,Poor,High,((3M[F%--4
STU1790,student1790@university.edu,8.8,Good,Low,rmRC?1&^U]
STU1791,student1791@university.edu,6.68,Average,Medium,)r|7N;Vuyb
STU1792,student1792@university.edu,6.73,Average,Medium,]&DvL^[Tx[
STU1793,student1793@university.edu,6.56,Average,Medium,-\xL^|f\wt
STU1794,student1794@university.edu,9.06,Good,Low,F}!>^#$=Z.
STU1795,student1795@university.edu,7.57,Good,Low,vSJQ|NCc.D
STU1796,student1796@university.edu,5.13,Average,Medium,"7k.ZY@1,+:"
STU1797,student1797@university.edu,6.61,Average,Medium,Aq=k~T(':&
STU1798,student1798@university.edu,8.21,Good,Low,"""_?,sb/$}S"
STU1799,student1799@university.edu,3.66,Poor,High,",.BxM<P@}_"
STU1800,student1800@university.edu,9.14,Good,Low,cEQ6yo;-kK
STU1801,student1801@university.edu,9.18,Good,Low,&l/omgv%=.
STU1802,student1802@university.edu,7.31,Good,Low,S>\KS1(bm$
STU1803,student1803@university.edu,5.45,Average,Medium,luJC~AUm@_
STU1804,student1804@university.edu,8.16,Good,Low,"r^SX)""C;lc"
STU1805,student1805@university.edu,3.64,Poor,High,"a[t-W,p|Kw"
STU1806,student1806@university.edu,9.37,Good,Low,$kF>Vw1o$`
STU1807,student1807@university.edu,5.34,Average,Medium,z\*-35#AAz
STU1808,student1808@university.edu,8.66,Good,Low,CI^3\);zMr
STU1809,student1809@university.edu,6.49,Average,Medium,.Fa`@2Zi~e
STU1810,student1810@university.edu,8.85,Good,Low,V^fJ6ibi=Q
STU1811,student1811@university.edu,6.18,Average,Medium,+:CkN3G6tt
STU1812,student1812@university.edu,9.52,Good,Low,TKLGG/CRf&
STU1813,student1813@university.edu,5.39,Average,Medium,X-g/6BS|!n
STU1814,student1814@university.edu,5.93,Average,Medium,"#x<L>h""&Hs"
STU1815,student1815@university.edu,6.33,Average,Medium,mH$d$F(`]R
STU1816,student1816@university.edu,5.99,Average,Medium,Rq9C/j:F>p
STU1817,student1817@university.edu,9.69,Good,Low,rJw+N!@U;\
STU1818,student1818@university.edu,9.37,Good,Low,"5c,`M{r>4+"
STU1819,student1819@university.edu,3.52,Poor,High,x/2~*8AB3q
STU1820,student1820@university.edu,8.72,Good,Low,4vAj?P][y?
STU1821,student1821@university.edu,8.87,Good,Low,d~DbD@s>z8
STU1822,student1822@university.edu,8.83,Good,Low,U]\6#I;LzP
STU1823,student1823@university.edu,5.27,Average,Medium,\}_U!K~%/#
STU1824,student1824@university.edu,3.03,Poor,High,-_jC;frHaI
STU1825,student1825@university.edu,8.79,Good,Low,"~Y,Ddr'D]]"
STU1826,student1826@university.edu,9.88,Good,Low,II-GK6e+-u
STU1827,student1827@university.edu,4.49,Poor,High,#d^S82M~Wv
STU1828,student1828@university.edu,9.24,Good,Low,n5IxD&nv0`
STU1829,student1829@university.edu,3.02,Poor,High,"D5N%I!&H,D"
STU1830,student1830@university.edu,6.48,Average,Medium,!laK?&'>N?
STU1831,student1831@university.edu,5.44,Average,Medium,jtk<Hf$jW5
STU1832,student1832@university.edu,9.5,Good,Low,@{^);9=a7*
STU1833,student1833@university.edu,5.02,Average,Medium,790rk.zZDv
STU1834,student1834@university.edu,5.85,Average,Medium,Y>$(SVk+v'
STU1835,student1835@university.edu,6.41,Average,Medium,Z+Led(fqZ:
STU1836,student1836@university.edu,8.67,Good,Low,+Q`/AmU=Fz
STU1837,student1837@university.edu,4.72,Poor,High,RhxUn<cWvO
STU1838,student1838@university.edu,7.92,Good,Low,0(2Q(VA:}L
STU1839,student1839@university.edu,6.71,Average,Medium,pfjIwSt<%t
STU1840,student1840@university.edu,7.31,Good,Low,"iG1#|{%+3,"
STU1841,student1841@university.edu,6.46,Average,Medium,p3Zok3MD`R
STU1842,student1842@university.edu,3.37,Poor,High,O.[Q('SisZ
STU1843,student1843@university.edu,6.04,Average,Medium,(dv-Kq`L9T
STU1844,student1844@university.edu,9.49,Good,Low,#5T&D!B]>j
STU1845,student1845@university.edu,7.64,Good,Low,(qFl|E3j|i
STU1846,student1846@university.edu,6.55,Average,Medium,Yo&SbYLky_
STU1847,student1847@university.edu,7.94,Good,Low,"@y""H$+m4>/"
STU1848,student1848@university.edu,4.64,Poor,High,8#x\G{Rm@^
STU1849,student1849@university.edu,4.99,Poor,High,"%ymR0.Y""o$"
STU1850,student1850@university.edu,5.55,Average,Medium,RZeQj8tTJa
STU1851,student1851@university.edu,3.02,Poor,High,Q!!-CG8@O{
STU1852,student1852@university.edu,4.81,Poor,High,+M`%:]$O(o
STU1853,student1853@university.edu,3.75,Poor,High,6aBd$zz>|k
STU1854,student1854@university.edu,5.73,Average,Medium,"*K,1h+oLl."
STU1855,student1855@university.edu,7.44,Good,Low,Z217?vp;`A
STU1856,student1856@university.edu,5.88,Average,Medium,`?hq9LUUN<
STU1857,student1857@university.edu,9.86,Good,Low,G(b2b)5HL_
STU1858,student1858@university.edu,7.6,Good,Low,hK})4N(@Be
STU1859,student1859@university.edu,4.04,Poor,High,}#TVj0L2Cv
STU1860,student1860@university.edu,7.23,Good,Low,HkvB3S0k|9
STU1861,student1861@university.edu,8.72,Good,Low,")D2.""R~{{#"
STU1862,student1862@university.edu,6.42,Average,Medium,{Xd2S*IBfK
STU1863,student1863@university.edu,9.7,Good,Low,;9Gy#H$-wz
STU1864,student1864@university.edu,8.84,Good,Low,"bsiD%=""4WM"
STU1865,student1865@university.edu,7.45,Good,Low,4lfBI(X$}R
STU1866,student1866@university.edu,9.43,Good,Low,"*#A^SdI0j"""
STU1867,student1867@university.edu,7.1,Good,Low,"m^Aca""L74#"
STU1868,student1868@university.edu,9.82,Good,Low,"#XK|y""Z%A$"
STU1869,student1869@university.edu,7.99,Good,Low,YS<(wq';BN
STU1870,student1870@university.edu,3.0,Poor,High,JLKDnc9[jB
STU1871,student1871@university.edu,3.29,Poor,High,Q(cBoH=[^!
STU1872,student1872@university.edu,9.05,Good,Low,|74RQ%{`[)
STU1873,student1873@university.edu,5.6,Average,Medium,:.S6Q/dT0Q
STU1874,student1874@university.edu,4.25,Poor,High,bxEAMFC5Qw
STU1875,student1875@university.edu,3.21,Poor,High,w+@Xm`O.aS
STU1876,student1876@university.edu,7.72,Good,Low,w|n+qrYDum
STU1877,student1877@university.edu,8.81,Good,Low,"W:&,3zGMgt"
STU1878,student1878@university.edu,5.26,Average,Medium,oFoz_aM.Iu
STU1879,student1879@university.edu,4.28,Poor,High,#N67lJS`1:
STU1880,student1880@university.edu,9.45,Good,Low,"iir%P{;>""#"
STU1881,student1881@university.edu,6.78,Average,Medium,BuY`)l{b|k
STU1882,student1882@university.edu,9.21,Good,Low,eK-v.&)0FR
STU1883,student1883@university.edu,3.89,Poor,High,lB!bx$U9kL
STU1884,student1884@university.edu,4.16,Poor,High,S{$s*KXRn!
STU1885,student1885@university.edu,8.73,Good,Low,!%iYXb5PiS
STU1886,student1886@university.edu,8.51,Good,Low,okE{a$V]M}
STU1887,student1887@university.edu,5.95,Average,Medium,wLJKzK%z.n
STU1888,student1888@university.edu,7.93,Good,Low,HXzK[vITz_
STU1889,student1889@university.edu,8.15,Good,Low,})he~qn@pA
STU1890,student1890@university.edu,6.83,Average,Medium,"6S,aiY<0T*"
STU1891,student1891@university.edu,4.04,Poor,High,RJ|[t$PWFC
STU1892,student1892@university.edu,8.46,Good,Low,F@ogLMZqe^
STU1893,student1893@university.edu,7.52,Good,Low,{!]Nrfa)*U
STU1894,student1894@university.edu,8.54,Good,Low,6y(w(l~@>t
STU1895,student1895@university.edu,4.02,Poor,High,;Lgafv.0+X
STU1896,student1896@university.edu,9.75,Good,Low,^I@qy'QDA#
STU1897,student1897@university.edu,3.15,Poor,High,W_.^?(hOE'
STU1898,student1898@university.edu,5.26,Average,Medium,]x]k~sY.^M
STU1899,student1899@university.edu,9.03,Good,Low,;'miPcg^2h
STU1900,student1900@university.edu,4.71,Poor,High,"4^83?b,me-"
STU1901,student1901@university.edu,7.7,Good,Low,lh'ZdP$Cgw
STU1902,student1902@university.edu,7.24,Good,Low,f-9eS_Le-S
STU1903,student1903@university.edu,7.23,Good,Low,Hzk6\SG}^3
STU1904,student1904@university.edu,6.39,Average,Medium,4OysufDo>r
STU1905,student1905@university.edu,3.68,Poor,High,FWm\[Xpb?|
STU1906,student1906@university.edu,6.43,Average,Medium,"/""'<$].b2e"
STU1907,student1907@university.edu,7.96,Good,Low,jO$GpJLzpn
STU1908,student1908@university.edu,7.21,Good,Low,#Ur3jiM$DD
STU1909,student1909@university.edu,5.81,Average,Medium,xF(8$vt/vS
STU1910,student1910@university.edu,7.68,Good,Low,XuF;!g?(!W
STU1911,student1911@university.edu,9.01,Good,Low,"_c%""!-txKw"
STU1912,student1912@university.edu,3.3,Poor,High,+>|lui\Hx/
STU1913,student1913@university.edu,6.88,Average,Medium,E!$eRA(:Zl
STU1914,student1914@university.edu,4.29,Poor,High,P>_h(&LU<O
STU1915,student1915@university.edu,8.41,Good,Low,z|S)'`%<<z
STU1916,student1916@university.edu,5.39,Average,Medium,ld>o!t7dn{
STU1917,student1917@university.edu,8.32,Good,Low,"1j""^}{_-l."
STU1918,student1918@university.edu,9.26,Good,Low,blS.clsm1&
STU1919,student1919@university.edu,9.91,Good,Low,D1PXMUeyNf
STU1920,student1920@university.edu,6.05,Average,Medium,$P'9mG%t)U
STU1921,student1921@university.edu,9.94,Good,Low,V|:K*#1X.x
STU1922,student1922@university.edu,4.67,Poor,High,=JemFkD=:W
STU1923,student1923@university.edu,4.59,Poor,High,"X]""Z%_Z`Wz"
STU1924,student1924@university.edu,3.79,Poor,High,(q8{X`r5pX
STU1925,student1925@university.edu,7.24,Good,Low,[eC1<A&PQ%
STU1926,student1926@university.edu,9.16,Good,Low,\/JX2aygZ$
STU1927,student1927@university.edu,9.26,Good,Low,"#V~,d)fJMA"
STU1928,student1928@university.edu,6.15,Average,Medium,"8^)}""DjD%."
STU1929,student1929@university.edu,6.42,Average,Medium,Ufhf9e9:;I
STU1930,student1930@university.edu,7.72,Good,Low,"SGi|HvJV,V"
STU1931,student1931@university.edu,5.87,Average,Medium,"n0rFV""*!X)"
STU1932,student1932@university.edu,6.75,Average,Medium,(^GZb3g9nA
STU1933,student1933@university.edu,5.9,Average,Medium,0/[og1fpL'
STU1934,student1934@university.edu,8.49,Good,Low,Q1VH\.5of)
STU1935,student1935@university.edu,8.41,Good,Low,"0r-14""~'(5"
STU1936,student1936@university.edu,6.75,Average,Medium,"&T,fF<6h0s"
STU1937,student1937@university.edu,5.19,Average,Medium,^uN?;W|d?|
STU1938,student1938@university.edu,8.48,Good,Low,]~'hiO7J1%
STU1939,student1939@university.edu,6.55,Average,Medium,hIAqqyyU<:
STU1940,student1940@university.edu,6.68,Average,Medium,;!Zu8^3g`+
STU1941,student1941@university.edu,5.41,Average,Medium,2Z$k9>|?`+
STU1942,student1942@university.edu,8.41,Good,Low,"s6[I&"".v:X"
STU1943,student1943@university.edu,4.35,Poor,High,e'kxU=/{kc
STU1944,student1944@university.edu,8.25,Good,Low,;q#[r5K1EU
STU1945,student1945@university.edu,6.09,Average,Medium,g'/>x)V0X)
STU1946,student1946@university.edu,8.65,Good,Low,rTnjIsLA?)
STU1947,student1947@university.edu,5.94,Average,Medium,[F('~OyL3T
STU1948,student1948@university.edu,7.31,Good,Low,l-P}(Es$E#
STU1949,student1949@university.edu,9.63,Good,Low,+yqtPHKGKe
STU1950,student1950@university.edu,6.87,Average,Medium,JAJ>K*xY%g
STU1951,student1951@university.edu,5.34,Average,Medium,_3z97MVz##
STU1952,student1952@university.edu,6.44,Average,Medium,a!WW;B5+^t
STU1953,student1953@university.edu,9.22,Good,Low,vJ/'gm]EX!
STU1954,student1954@university.edu,9.46,Good,Low,",J6-DhA{Ra"
STU1955,student1955@university.edu,5.33,Average,Medium,E'igzMs/O:
STU1956,student1956@university.edu,3.16,Poor,High,"?#Fp]uB,'+"
STU1957,student1957@university.edu,7.18,Good,Low,;NQ@D@-.<Z
STU1958,student1958@university.edu,7.42,Good,Low,AA+>T4@:.z
STU1959,student1959@university.edu,7.71,Good,Low,ZTC&[lfAJ~
STU1960,student1960@university.edu,6.51,Average,Medium,Vtjps_x=E2
STU1961,student1961@university.edu,9.43,Good,Low,lbxX!f}eWL
STU1962,student1962@university.edu,6.92,Average,Medium,"""q=FoJIe3="
STU1963,student1963@university.edu,4.81,Poor,High,$UP~|!Uq(Z
STU1964,student1964@university.edu,3.03,Poor,High,I;3{O(&p+x
STU1965,student1965@university.edu,6.16,Average,Medium,F}m'=$$=Bl
STU1966,student1966@university.edu,7.33,Good,Low,F=3;313yh'
STU1967,student1967@university.edu,7.91,Good,Low,"`q),q!oN{;"
STU1968,student1968@university.edu,4.87,Poor,High,41y`JmW]sT
STU1969,student1969@university.edu,7.01,Good,Low,AS0w%/O5?Y
STU1970,student1970@university.edu,7.69,Good,Low,w7v[jFsX;b
STU1971,student1971@university.edu,8.31,Good,Low,"$}['v|""'Gj"
STU1972,student1972@university.edu,8.86,Good,Low,kq(3&V6C]J
STU1973,student1973@university.edu,6.96,Average,Medium,PFmFRmQ9Bq
STU1974,student1974@university.edu,3.11,Poor,High,SGxr6>dhW)
STU1975,student1975@university.edu,6.19,Average,Medium,]71{<{:.Q:
STU1976,student1976@university.edu,8.81,Good,Low,ioqt*:w83I
STU1977,student1977@university.edu,7.52,Good,Low,J>npeZ?k]o
STU1978,student1978@university.edu,5.92,Average,Medium,23l4{@\\|]
STU1979,student1979@university.edu,4.05,Poor,High,RDHA6NmcBs
STU1980,student1980@university.edu,7.54,Good,Low,n4kp;pGSic
STU1981,student1981@university.edu,3.91,Poor,High,"}qKJ[vHQ""2"
